date,Cumulative_solar_power,kWh electricity/day,Gas/day,
12/02/2021,36672,23.00,22.00,
13/02/2021,36681,16.00,24.00,
14/02/2021,36690,11.00,22.00,
15/02/2021,36698,21.00,21.00,
16/02/2021,36700,21.00,17.00,
17/02/2021,36706,18.00,15.00,
18/02/2021,36712,18.00,13.00,
19/02/2021,36714,18.00,13.00,
20/02/2021,36721,15.00,12.00,
21/02/2021,36730,8.00,11.00,
22/02/2021,36742,8.00,9.00,
23/02/2021,36748,13.00,9.00,
24/02/2021,36759,8.00,8.00,
25/02/2021,36771,9.00,7.00,
26/02/2021,36775,12.00,9.00,
27/02/2021,36789,7.00,10.00,
28/02/2021,36798,11.00,13.00,
1/03/2021,36811,6.00,14.00,
2/03/2021,36825,10.00,13.00,
3/03/2021,36837,12.00,12.00,
4/03/2021,36846,12.00,12.00,
5/03/2021,36847,19.00,13.00,
6/03/2021,36863,5.00,15.00,
7/03/2021,36877,6.00,16.00,
8/03/2021,36889,10.00,16.00,
9/03/2021,36902,7.00,14.00,
10/03/2021,36905,20.00,15.00,
11/03/2021,36911,18.00,14.00,
12/03/2021,36918,15.00,14.00,
13/03/2021,36922,21.00,14.00,
14/03/2021,36932,12.00,15.00,
15/03/2021,36943,8.00,15.00,
16/03/2021,36948,21.00,14.00,
17/03/2021,36952,19.00,14.00,
18/03/2021,36961,15.00,13.00,
19/03/2021,36967,22.00,14.00,
20/03/2021,36984,7.00,14.00,
21/03/2021,37002,2.00,13.00,
22/03/2021,37008,16.00,14.00,
23/03/2021,37013,20.00,13.00,
24/03/2021,37033,7.00,12.00,
25/03/2021,37050,3.00,10.00,
26/03/2021,37060,14.00,10.00,
27/03/2021,37069,13.00,11.00,
28/03/2021,37082,8.00,12.00,
29/03/2021,37095,8.00,11.00,
30/03/2021,37116,-2.00,9.00,
31/03/2021,37137,-2.00,7.00,
1/04/2021,37157,1.00,5.00,
2/04/2021,37177,1.00,6.00,
3/04/2021,37192,8.00,9.00,
4/04/2021,37208,2.00,10.00,
5/04/2021,37219,11.00,12.00,
6/04/2021,37231,10.00,15.00,
7/04/2021,37238,23.00,17.00,
8/04/2021,37248,19.00,18.00,
9/04/2021,37270,0.00,14.00,
10/04/2021,37284,6.00,12.00,
11/04/2021,37288,17.00,13.00,
12/04/2021,37302,8.00,13.00,
13/04/2021,37323,8.00,15.00,
14/04/2021,37343,5.00,13.00,
15/04/2021,37351,18.00,13.00,
16/04/2021,37366,9.00,12.00,
17/04/2021,37385,5.00,12.00,
18/04/2021,37408,-3.00,11.00,
19/04/2021,37433,-3.00,9.00,
20/04/2021,37443,9.00,10.00,
21/04/2021,37460,6.00,8.00,
22/04/2021,37481,4.00,8.00,
23/04/2021,37508,-2.00,9.00,
24/04/2021,37533,-5.00,9.00,
25/04/2021,37559,-4.00,9.00,
26/04/2021,37588,-7.00,9.00,
27/04/2021,37613,-1.00,9.00,
28/04/2021,37638,-8.00,8.00,
29/04/2021,37659,3.00,7.00,
30/04/2021,37670,11.00,9.00,
1/05/2021,37681,11.00,11.00,
2/05/2021,37703,-2.00,11.00,
3/05/2021,37728,-2.00,10.00,
4/05/2021,37744,6.00,9.00,
5/05/2021,37754,15.00,11.00,
6/05/2021,37780,-4.00,12.00,
7/05/2021,37792,10.00,10.00,
8/05/2021,37819,-9.00,10.00,
9/05/2021,37832,7.00,10.00,
10/05/2021,37850,2.00,4.00,
11/05/2021,37870,-3.00,3.00,
12/05/2021,37880,12.00,5.00,
13/05/2021,37896,4.00,5.00,
14/05/2021,37914,4.00,6.00,
15/05/2021,37929,2.00,7.00,
16/05/2021,37940,7.00,8.00,
17/05/2021,37958,5.00,6.00,
18/05/2021,37976,5.00,8.00,
19/05/2021,38004,-8.00,5.00,
20/05/2021,38027,0.00,7.00,
21/05/2021,38038,6.00,6.00,
22/05/2021,38060,-4.00,8.00,
23/05/2021,38066,11.00,8.00,
24/05/2021,38083,4.00,9.00,
25/05/2021,38097,5.00,7.00,
26/05/2021,38108,9.00,9.00,
27/05/2021,38126,6.00,8.00,
28/05/2021,38136,12.00,8.00,
29/05/2021,38161,-7.00,5.00,
30/05/2021,38186,-9.00,4.00,
31/05/2021,38216,-9.00,3.00,
1/06/2021,38243,-7.00,1.00,
2/06/2021,38273,-12.00,1.00,
3/06/2021,38297,-8.00,0.00,
4/06/2021,38318,-6.00,1.00,
5/06/2021,38330,5.00,1.00,
6/06/2021,38338,7.00,1.00,
7/06/2021,38368,-14.00,1.00,
8/06/2021,38397,-13.00,2.00,
9/06/2021,38413,1.00,1.00,
10/06/2021,38441,-12.00,1.00,
11/06/2021,38467,-12.00,1.00,
12/06/2021,38489,-8.00,1.00,
13/06/2021,38517,-13.00,1.00,
14/06/2021,38547,-14.00,1.00,
15/06/2021,38575,-12.00,1.00,
16/06/2021,38599,-8.00,1.00,
17/06/2021,38627,-17.00,0.00,
18/06/2021,38649,-9.00,0.00,
19/06/2021,38674,-12.00,0.00,
20/06/2021,38685,7.00,0.00,
21/06/2021,38703,-4.00,0.00,
22/06/2021,38710,9.00,0.00,
23/06/2021,38718,9.00,3.00,
24/06/2021,38728,7.00,3.00,
25/06/2021,38741,2.00,2.00,
26/06/2021,38751,9.00,3.00,
27/06/2021,38767,1.00,1.00,
28/06/2021,38780,4.00,0.00,
29/06/2021,38794,1.00,1.00,
30/06/2021,38811,-1.00,1.00,
1/07/2021,38815,14.00,3.00,
2/07/2021,38823,9.00,3.00,
3/07/2021,38845,-6.00,2.00,
4/07/2021,38855,5.00,1.00,
5/07/2021,38874,-2.00,1.00,
6/07/2021,38888,6.00,1.00,
7/07/2021,38908,-4.00,1.00,
8/07/2021,38931,-4.00,1.00,
9/07/2021,38948,1.00,1.00,
10/07/2021,38970,-5.00,1.00,
11/07/2021,38979,8.00,1.00,
12/07/2021,38998,-1.00,1.00,
13/07/2021,39007,5.00,1.00,
14/07/2021,39013,13.00,0.00,
15/07/2021,39015,17.00,2.00,
16/07/2021,39017,19.00,3.00,
17/07/2021,39030,7.00,3.00,
18/07/2021,39059,-16.00,1.00,
19/07/2021,39086,-11.00,1.00,
20/07/2021,39105,-1.00,0.00,
21/07/2021,39131,-12.00,1.00,
22/07/2021,39153,-7.00,1.00,
23/07/2021,39177,-8.00,1.00,
24/07/2021,39202,-14.00,1.00,
25/07/2021,39210,9.00,1.00,
26/07/2021,39225,1.00,1.00,
27/07/2021,39238,6.00,1.00,
28/07/2021,39251,0.00,1.00,
29/07/2021,39269,-1.00,0.00,
30/07/2021,39290,-6.00,2.00,
31/07/2021,39307,0.00,1.00,
1/08/2021,39325,0.00,1.00,
2/08/2021,39335,10.00,3.00,
3/08/2021,39354,-1.00,2.00,
4/08/2021,39369,3.00,2.00,
5/08/2021,39385,-1.00,0.00,
6/08/2021,39404,-2.00,1.00,
7/08/2021,39424,-1.00,1.00,
8/08/2021,39441,-1.00,1.00,
9/08/2021,39457,-1.00,2.00,
10/08/2021,39473,1.00,2.00,
11/08/2021,39487,4.00,2.00,
12/08/2021,39512,-5.00,2.00,
13/08/2021,39525,6.00,1.00,
14/08/2021,39543,-3.00,0.00,
15/08/2021,39567,-5.00,1.00,
16/08/2021,39585,-5.00,1.00,
17/08/2021,39594,9.00,2.00,
18/08/2021,39599,16.00,4.00,
19/08/2021,39605,10.00,3.00,
20/08/2021,39615,7.00,3.00,
21/08/2021,39627,6.00,2.00,
22/08/2021,39640,5.00,1.00,
23/08/2021,39650,8.00,1.00,
24/08/2021,39659,8.00,1.00,
25/08/2021,39680,-2.00,2.00,
26/08/2021,39701,-2.00,1.00,
27/08/2021,39711,8.00,2.00,
28/08/2021,39723,6.00,2.00,
29/08/2021,39739,0.00,3.00,
30/08/2021,39743,14.00,3.00,
31/08/2021,39754,6.00,2.00,
1/09/2021,39771,1.00,2.00,
2/09/2021,39778,11.00,2.00,
3/09/2021,39798,-3.00,1.00,
4/09/2021,39817,-2.00,1.00,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
